county,id,week,date,value,.lower,.upper,.width,.point,.interval
Orange,18,47,2024-02-21T00:00:00Z,0.6816074577401097,0.5407870395422348,0.8332415677574125,0.95,median,qi
Orange,18,47,2024-02-22T00:00:00Z,0.6816074577401097,0.5407870395422348,0.8332415677574125,0.95,median,qi
Orange,18,47,2024-02-24T00:00:00Z,0.6816074577401097,0.5407870395422348,0.8332415677574125,0.95,median,qi
Orange,18,48,2024-02-25T00:00:00Z,0.6736751417356326,0.5323983127526812,0.8243682534365354,0.95,median,qi
Orange,18,48,2024-02-26T00:00:00Z,0.6736751417356326,0.5323983127526812,0.8243682534365354,0.95,median,qi
Orange,18,48,2024-02-28T00:00:00Z,0.6736751417356326,0.5323983127526812,0.8243682534365354,0.95,median,qi
Orange,18,48,2024-03-01T00:00:00Z,0.6736751417356326,0.5323983127526812,0.8243682534365354,0.95,median,qi
Orange,18,49,2024-03-03T00:00:00Z,0.6907818293159436,0.5490689644563058,0.8402107156746876,0.95,median,qi
Orange,18,49,2024-03-04T00:00:00Z,0.6907818293159436,0.5490689644563058,0.8402107156746876,0.95,median,qi
Orange,18,49,2024-03-06T00:00:00Z,0.6907818293159436,0.5490689644563058,0.8402107156746876,0.95,median,qi
Orange,18,49,2024-03-08T00:00:00Z,0.6907818293159436,0.5490689644563058,0.8402107156746876,0.95,median,qi
Orange,18,50,2024-03-10T00:00:00Z,0.7426586933102227,0.5873758797293539,0.8943070615849548,0.95,median,qi
Orange,18,50,2024-03-11T00:00:00Z,0.7426586933102227,0.5873758797293539,0.8943070615849548,0.95,median,qi
Orange,18,50,2024-03-13T00:00:00Z,0.7426586933102227,0.5873758797293539,0.8943070615849548,0.95,median,qi
Orange,18,50,2024-03-15T00:00:00Z,0.7426586933102227,0.5873758797293539,0.8943070615849548,0.95,median,qi
Orange,18,51,2024-03-17T00:00:00Z,0.8002526344477678,0.6486991745040313,0.9894917538050776,0.95,median,qi
Orange,18,51,2024-03-18T00:00:00Z,0.8002526344477678,0.6486991745040313,0.9894917538050776,0.95,median,qi
